Source;Target;Type;Weight
15;41;Undirected;0.259428
15;42;Undirected;0.259428
15;43;Undirected;0.259428
15;44;Undirected;0.259428
15;45;Undirected;0.259428
15;46;Undirected;0.259428
15;47;Undirected;0.259428
15;48;Undirected;0.259428
15;49;Undirected;0.259428
15;50;Undirected;0.259428
15;51;Undirected;0.259428
15;52;Undirected;0.259428
15;53;Undirected;0.259428
15;54;Undirected;0.259428
15;55;Undirected;0.259428
15;56;Undirected;0.259428
15;57;Undirected;0.259428
15;58;Undirected;0.259428
15;59;Undirected;0.259428
15;60;Undirected;0.259428
15;61;Undirected;0.259428
15;62;Undirected;0.259428
15;63;Undirected;0.259428
15;64;Undirected;0.259428
15;65;Undirected;0.259428
15;66;Undirected;0.259428
15;67;Undirected;0.259428
15;68;Undirected;0.259428
15;69;Undirected;0.259428
15;70;Undirected;0.259428
15;71;Undirected;0.259428
15;72;Undirected;0.259428
15;73;Undirected;0.259428
15;74;Undirected;0.259428
15;75;Undirected;0.259428
15;76;Undirected;0.259428
15;77;Undirected;0.259428
16;17;Undirected;0.260015
16;18;Undirected;0.259428
16;19;Undirected;0.259428
16;20;Undirected;0.259428
16;21;Undirected;0.259428
16;22;Undirected;0.259428
16;23;Undirected;0.259428
16;24;Undirected;0.259428
16;25;Undirected;0.259428
16;26;Undirected;0.259428
16;27;Undirected;0.259428
16;28;Undirected;0.259428
16;29;Undirected;0.259428
16;30;Undirected;0.259428
16;31;Undirected;0.259428
16;32;Undirected;0.259428
16;33;Undirected;0.259428
16;34;Undirected;0.259428
16;35;Undirected;0.259428
16;36;Undirected;0.259428
16;37;Undirected;0.259428
16;38;Undirected;0.259428
16;39;Undirected;0.259428
16;40;Undirected;0.259428
16;41;Undirected;0.259428
16;42;Undirected;0.259428
16;43;Undirected;0.259428
16;44;Undirected;0.259428
16;45;Undirected;0.259428
16;46;Undirected;0.259428
16;47;Undirected;0.259428
16;48;Undirected;0.259428
16;49;Undirected;0.259428
16;50;Undirected;0.259428
16;51;Undirected;0.259428
16;52;Undirected;0.259428
16;53;Undirected;0.259428
16;54;Undirected;0.259428
16;55;Undirected;0.259428
16;56;Undirected;0.259428
16;57;Undirected;0.259428
16;58;Undirected;0.259428
16;59;Undirected;0.259428
16;60;Undirected;0.259428
16;61;Undirected;0.259428
16;62;Undirected;0.259428
16;63;Undirected;0.259428
16;64;Undirected;0.259428
16;65;Undirected;0.259428
16;66;Undirected;0.259428
16;67;Undirected;0.259428
16;68;Undirected;0.259428
16;69;Undirected;0.259428
16;70;Undirected;0.259428
16;71;Undirected;0.259428
16;72;Undirected;0.259428
16;73;Undirected;0.259428
16;74;Undirected;0.259428
16;75;Undirected;0.259428
16;76;Undirected;0.259428
16;77;Undirected;0.259428
17;18;Undirected;0.259428
17;19;Undirected;0.259428
17;20;Undirected;0.259428
17;21;Undirected;0.259428
17;22;Undirected;0.259428
17;23;Undirected;0.259428
17;24;Undirected;0.259428
17;25;Undirected;0.259428
17;26;Undirected;0.259428
17;27;Undirected;0.259428
17;28;Undirected;0.259428
17;29;Undirected;0.259428
17;30;Undirected;0.259428
17;31;Undirected;0.259428
17;32;Undirected;0.259428
17;33;Undirected;0.259428
17;34;Undirected;0.259428
17;35;Undirected;0.259428
17;36;Undirected;0.259428
17;37;Undirected;0.259428
17;38;Undirected;0.259428
17;39;Undirected;0.259428
17;40;Undirected;0.259428
17;41;Undirected;0.259428
17;42;Undirected;0.259428
17;43;Undirected;0.259428
17;44;Undirected;0.259428
17;45;Undirected;0.259428
17;46;Undirected;0.259428
17;47;Undirected;0.259428
17;48;Undirected;0.259428
17;49;Undirected;0.259428
17;50;Undirected;0.259428
17;51;Undirected;0.259428
17;52;Undirected;0.259428
17;53;Undirected;0.259428
17;54;Undirected;0.259428
17;55;Undirected;0.259428
17;56;Undirected;0.259428
17;57;Undirected;0.259428
17;58;Undirected;0.259428
17;59;Undirected;0.259428
17;60;Undirected;0.259428
17;61;Undirected;0.259428
17;62;Undirected;0.259428
17;63;Undirected;0.259428
17;64;Undirected;0.259428
17;65;Undirected;0.259428
17;66;Undirected;0.259428
17;67;Undirected;0.259428
17;68;Undirected;0.259428
17;69;Undirected;0.259428
17;70;Undirected;0.259428
17;71;Undirected;0.259428
17;72;Undirected;0.259428
17;73;Undirected;0.259428
17;74;Undirected;0.259428
17;75;Undirected;0.259428
17;76;Undirected;0.259428
17;77;Undirected;0.259428
18;19;Undirected;0.170955
18;20;Undirected;0.259428
18;21;Undirected;0.259428
18;22;Undirected;0.259428
18;23;Undirected;0.259428
18;24;Undirected;0.259428
18;25;Undirected;0.259428
18;26;Undirected;0.259428
18;27;Undirected;0.259428
18;28;Undirected;0.259428
18;29;Undirected;0.259428
18;30;Undirected;0.259428
18;31;Undirected;0.259428
18;32;Undirected;0.259428
18;33;Undirected;0.259428
18;34;Undirected;0.259428
18;35;Undirected;0.259428
18;36;Undirected;0.259428
18;37;Undirected;0.259428
18;38;Undirected;0.259428
18;39;Undirected;0.259428
18;40;Undirected;0.259428
18;41;Undirected;0.259428
18;42;Undirected;0.259428
18;43;Undirected;0.259428
18;44;Undirected;0.259428
18;45;Undirected;0.259428
18;46;Undirected;0.259428
18;47;Undirected;0.259428
18;48;Undirected;0.259428
18;49;Undirected;0.259428
18;50;Undirected;0.259428
18;51;Undirected;0.259428
18;52;Undirected;0.259428
18;53;Undirected;0.259428
18;54;Undirected;0.259428
18;55;Undirected;0.259428
18;56;Undirected;0.259428
18;57;Undirected;0.259428
18;58;Undirected;0.259428
18;59;Undirected;0.259428
18;60;Undirected;0.259428
18;61;Undirected;0.259428
18;62;Undirected;0.259428
18;63;Undirected;0.259428
18;64;Undirected;0.259428
18;65;Undirected;0.259428
18;66;Undirected;0.259428
18;67;Undirected;0.259428
18;68;Undirected;0.259428
18;69;Undirected;0.259428
18;70;Undirected;0.259428
18;71;Undirected;0.259428
18;72;Undirected;0.259428
18;73;Undirected;0.259428
18;74;Undirected;0.259428
18;75;Undirected;0.259428
18;76;Undirected;0.259428
18;77;Undirected;0.259428
19;20;Undirected;0.259428
19;21;Undirected;0.259428
19;22;Undirected;0.259428
19;23;Undirected;0.259428
19;24;Undirected;0.259428
19;25;Undirected;0.259428
19;26;Undirected;0.259428
19;27;Undirected;0.259428
19;28;Undirected;0.259428
19;29;Undirected;0.259428
19;30;Undirected;0.259428
19;31;Undirected;0.259428
19;32;Undirected;0.259428
19;33;Undirected;0.259428
19;34;Undirected;0.259428
19;35;Undirected;0.259428
19;36;Undirected;0.259428
19;37;Undirected;0.259428
19;38;Undirected;0.259428
19;39;Undirected;0.259428
19;40;Undirected;0.259428
19;41;Undirected;0.259428
19;42;Undirected;0.259428
19;43;Undirected;0.259428
19;44;Undirected;0.259428
19;45;Undirected;0.259428
19;46;Undirected;0.259428
19;47;Undirected;0.259428
19;48;Undirected;0.259428
19;49;Undirected;0.259428
19;50;Undirected;0.259428
19;51;Undirected;0.259428
19;52;Undirected;0.259428
19;53;Undirected;0.259428
19;54;Undirected;0.259428
19;55;Undirected;0.259428
19;56;Undirected;0.259428
19;57;Undirected;0.259428
19;58;Undirected;0.259428
19;59;Undirected;0.259428
19;60;Undirected;0.259428
19;61;Undirected;0.259428
19;62;Undirected;0.259428
19;63;Undirected;0.259428
19;64;Undirected;0.259428
19;65;Undirected;0.259428
19;66;Undirected;0.259428
19;67;Undirected;0.259428
19;68;Undirected;0.259428
19;69;Undirected;0.259428
19;70;Undirected;0.259428
19;71;Undirected;0.259428
19;72;Undirected;0.259428
19;73;Undirected;0.259428
19;74;Undirected;0.259428
19;75;Undirected;0.259428
19;76;Undirected;0.259428
19;77;Undirected;0.259428
20;21;Undirected;0.872838
20;22;Undirected;0.580704
20;23;Undirected;0.259428
20;24;Undirected;0.259428
20;25;Undirected;0.259428
20;26;Undirected;0.259428
20;27;Undirected;0.259428
20;28;Undirected;0.259428
20;29;Undirected;0.259428
20;30;Undirected;0.259428
20;31;Undirected;0.259428
20;32;Undirected;0.259428
20;33;Undirected;0.259428
20;34;Undirected;0.259428
20;35;Undirected;0.259428
20;36;Undirected;0.259428
20;37;Undirected;0.259428
20;38;Undirected;0.259428
20;39;Undirected;0.259428
20;40;Undirected;0.259428
20;41;Undirected;0.259428
20;42;Undirected;0.259428
20;43;Undirected;0.259428
20;44;Undirected;0.259428
20;45;Undirected;0.259428
20;46;Undirected;0.259428
20;47;Undirected;0.259428
20;48;Undirected;0.259428
20;49;Undirected;0.259428
20;50;Undirected;0.259428
20;51;Undirected;0.259428
20;52;Undirected;0.259428
20;53;Undirected;0.259428
20;54;Undirected;0.259428
20;55;Undirected;0.259428
20;56;Undirected;0.259428
20;57;Undirected;0.259428
20;58;Undirected;0.259428
20;59;Undirected;0.259428
20;60;Undirected;0.259428
20;61;Undirected;0.259428
20;62;Undirected;0.259428
20;63;Undirected;0.259428
20;64;Undirected;0.259428
20;65;Undirected;0.259428
20;66;Undirected;0.259428
20;67;Undirected;0.259428
20;68;Undirected;0.259428
20;69;Undirected;0.259428
20;70;Undirected;0.259428
20;71;Undirected;0.259428
20;72;Undirected;0.259428
20;73;Undirected;0.259428
20;74;Undirected;0.259428
20;75;Undirected;0.259428
20;76;Undirected;0.259428
20;77;Undirected;0.259428
21;22;Undirected;0.850269
21;23;Undirected;0.259428
21;24;Undirected;0.259428
21;25;Undirected;0.259428
21;26;Undirected;0.259428
21;27;Undirected;0.259428
21;28;Undirected;0.259428
21;29;Undirected;0.259428
21;30;Undirected;0.259428
21;31;Undirected;0.259428
21;32;Undirected;0.259428
21;33;Undirected;0.259428
21;34;Undirected;0.259428
21;35;Undirected;0.259428
21;36;Undirected;0.259428
21;37;Undirected;0.259428
21;38;Undirected;0.259428
21;39;Undirected;0.259428
21;40;Undirected;0.259428
21;41;Undirected;0.259428
21;42;Undirected;0.259428
21;43;Undirected;0.259428
21;44;Undirected;0.259428
21;45;Undirected;0.259428
21;46;Undirected;0.259428
21;47;Undirected;0.259428
21;48;Undirected;0.259428
21;49;Undirected;0.259428
21;50;Undirected;0.259428
21;51;Undirected;0.259428
21;52;Undirected;0.259428
21;53;Undirected;0.259428
21;54;Undirected;0.259428
21;55;Undirected;0.259428
21;56;Undirected;0.259428
21;57;Undirected;0.259428
21;58;Undirected;0.259428
21;59;Undirected;0.259428
21;60;Undirected;0.259428
21;61;Undirected;0.259428
21;62;Undirected;0.259428
21;63;Undirected;0.259428
21;64;Undirected;0.259428
21;65;Undirected;0.259428
21;66;Undirected;0.259428
21;67;Undirected;0.259428
21;68;Undirected;0.259428
21;69;Undirected;0.259428
21;70;Undirected;0.259428
21;71;Undirected;0.259428
21;72;Undirected;0.259428
21;73;Undirected;0.259428
21;74;Undirected;0.259428
21;75;Undirected;0.259428
21;76;Undirected;0.259428
21;77;Undirected;0.259428
22;23;Undirected;0.259428
22;24;Undirected;0.259428
22;25;Undirected;0.259428
22;26;Undirected;0.259428
22;27;Undirected;0.259428
22;28;Undirected;0.259428
22;29;Undirected;0.259428
22;30;Undirected;0.259428
22;31;Undirected;0.259428
22;32;Undirected;0.259428
22;33;Undirected;0.259428
22;34;Undirected;0.259428
22;35;Undirected;0.259428
22;36;Undirected;0.259428
22;37;Undirected;0.259428
22;38;Undirected;0.259428
22;39;Undirected;0.259428
22;40;Undirected;0.259428
22;41;Undirected;0.259428
22;42;Undirected;0.259428
22;43;Undirected;0.259428
22;44;Undirected;0.259428
22;45;Undirected;0.259428
22;46;Undirected;0.259428
22;47;Undirected;0.259428
22;48;Undirected;0.259428
22;49;Undirected;0.259428
22;50;Undirected;0.259428
22;51;Undirected;0.259428
22;52;Undirected;0.259428
22;53;Undirected;0.259428
22;54;Undirected;0.259428
22;55;Undirected;0.259428
22;56;Undirected;0.259428
22;57;Undirected;0.259428
22;58;Undirected;0.259428
22;59;Undirected;0.259428
22;60;Undirected;0.259428
22;61;Undirected;0.259428
22;62;Undirected;0.259428
22;63;Undirected;0.259428
22;64;Undirected;0.259428
22;65;Undirected;0.259428
22;66;Undirected;0.259428
22;67;Undirected;0.259428
22;68;Undirected;0.259428
22;69;Undirected;0.259428
22;70;Undirected;0.259428
22;71;Undirected;0.259428
22;72;Undirected;0.259428
22;73;Undirected;0.259428
22;74;Undirected;0.259428
22;75;Undirected;0.259428
22;76;Undirected;0.259428
22;77;Undirected;0.259428
23;24;Undirected;0.259428
23;25;Undirected;0.259428
23;26;Undirected;0.259428
23;27;Undirected;0.259428
23;28;Undirected;0.259428
23;29;Undirected;0.259428
23;30;Undirected;0.259428
23;31;Undirected;0.259428
23;32;Undirected;0.259428
23;33;Undirected;0.259428
23;34;Undirected;0.259428
23;35;Undirected;0.259428
23;36;Undirected;0.259428
23;37;Undirected;0.259428
23;38;Undirected;0.259428
23;39;Undirected;0.259428
23;40;Undirected;0.259428
23;41;Undirected;0.259428
23;42;Undirected;0.259428
23;43;Undirected;0.259428
23;44;Undirected;0.259428
23;45;Undirected;0.259428
23;46;Undirected;0.259428
23;47;Undirected;0.259428
23;48;Undirected;0.259428
23;49;Undirected;0.259428
23;50;Undirected;0.259428
23;51;Undirected;0.259428
23;52;Undirected;0.259428
23;53;Undirected;0.259428
23;54;Undirected;0.259428
23;55;Undirected;0.259428
23;56;Undirected;0.259428
23;57;Undirected;0.259428
23;58;Undirected;0.259428
23;59;Undirected;0.259428
23;60;Undirected;0.259428
23;61;Undirected;0.259428
23;62;Undirected;0.259428
23;63;Undirected;0.259428
23;64;Undirected;0.259428
23;65;Undirected;0.259428
23;66;Undirected;0.259428
23;67;Undirected;0.259428
23;68;Undirected;0.259428
23;69;Undirected;0.259428
23;70;Undirected;0.259428
23;71;Undirected;0.259428
23;72;Undirected;0.259428
23;73;Undirected;0.259428
23;74;Undirected;0.259428
23;75;Undirected;0.259428
23;76;Undirected;0.259428
23;77;Undirected;0.259428
24;25;Undirected;0.347594
24;26;Undirected;0.259428
24;27;Undirected;0.259428
24;28;Undirected;0.259428
24;29;Undirected;0.259428
24;30;Undirected;0.259428
24;31;Undirected;0.259428
24;32;Undirected;0.259428
24;33;Undirected;0.259428
24;34;Undirected;0.259428
24;35;Undirected;0.259428
24;36;Undirected;0.259428
24;37;Undirected;0.259428
24;38;Undirected;0.259428
24;39;Undirected;0.259428
24;40;Undirected;0.259428
24;41;Undirected;0.259428
24;42;Undirected;0.259428
24;43;Undirected;0.259428
24;44;Undirected;0.259428
24;45;Undirected;0.259428
24;46;Undirected;0.259428
24;47;Undirected;0.259428
24;48;Undirected;0.259428
24;49;Undirected;0.259428
24;50;Undirected;0.259428
24;51;Undirected;0.259428
24;52;Undirected;0.259428
24;53;Undirected;0.259428
24;54;Undirected;0.259428
24;55;Undirected;0.259428
24;56;Undirected;0.259428
24;57;Undirected;0.259428
24;58;Undirected;0.259428
24;59;Undirected;0.259428
24;60;Undirected;0.259428
24;61;Undirected;0.259428
24;62;Undirected;0.259428
24;63;Undirected;0.259428
24;64;Undirected;0.259428
24;65;Undirected;0.259428
24;66;Undirected;0.259428
24;67;Undirected;0.259428
24;68;Undirected;0.259428
24;69;Undirected;0.259428
24;70;Undirected;0.259428
24;71;Undirected;0.259428
24;72;Undirected;0.259428
24;73;Undirected;0.259428
24;74;Undirected;0.259428
24;75;Undirected;0.259428
24;76;Undirected;0.259428
24;77;Undirected;0.259428
25;26;Undirected;0.259428
25;27;Undirected;0.259428
25;28;Undirected;0.259428
25;29;Undirected;0.259428
25;30;Undirected;0.259428
25;31;Undirected;0.259428
25;32;Undirected;0.259428
25;33;Undirected;0.259428
25;34;Undirected;0.259428
25;35;Undirected;0.259428
25;36;Undirected;0.259428
25;37;Undirected;0.259428
25;38;Undirected;0.259428
25;39;Undirected;0.259428
25;40;Undirected;0.259428
25;41;Undirected;0.259428
25;42;Undirected;0.259428
25;43;Undirected;0.259428
25;44;Undirected;0.259428
25;45;Undirected;0.259428
25;46;Undirected;0.259428
25;47;Undirected;0.259428
25;48;Undirected;0.259428
25;49;Undirected;0.259428
25;50;Undirected;0.259428
25;51;Undirected;0.259428
25;52;Undirected;0.259428
25;53;Undirected;0.259428
25;54;Undirected;0.259428
25;55;Undirected;0.259428
25;56;Undirected;0.259428
25;57;Undirected;0.259428
25;58;Undirected;0.259428
25;59;Undirected;0.259428
25;60;Undirected;0.259428
25;61;Undirected;0.259428
25;62;Undirected;0.259428
25;63;Undirected;0.259428
25;64;Undirected;0.259428
25;65;Undirected;0.259428
25;66;Undirected;0.259428
25;67;Undirected;0.259428
25;68;Undirected;0.259428
25;69;Undirected;0.259428
25;70;Undirected;0.259428
25;71;Undirected;0.259428
25;72;Undirected;0.259428
25;73;Undirected;0.259428
25;74;Undirected;0.259428
25;75;Undirected;0.259428
25;76;Undirected;0.259428
25;77;Undirected;0.259428
26;27;Undirected;0.055712
26;28;Undirected;0.259428
26;29;Undirected;0.259428
26;30;Undirected;0.259428
26;31;Undirected;0.259428
26;32;Undirected;0.259428
26;33;Undirected;0.259428
26;34;Undirected;0.259428
26;35;Undirected;0.259428
26;36;Undirected;0.259428
26;37;Undirected;0.259428
26;38;Undirected;0.259428
26;39;Undirected;0.259428
26;40;Undirected;0.259428
26;41;Undirected;0.259428
26;42;Undirected;0.259428
26;43;Undirected;0.259428
26;44;Undirected;0.259428
26;45;Undirected;0.259428
26;46;Undirected;0.259428
26;47;Undirected;0.259428
26;48;Undirected;0.259428
26;49;Undirected;0.259428
26;50;Undirected;0.259428
26;51;Undirected;0.259428
26;52;Undirected;0.259428
26;53;Undirected;0.259428
26;54;Undirected;0.259428
26;55;Undirected;0.259428
26;56;Undirected;0.259428
26;57;Undirected;0.259428
26;58;Undirected;0.259428
26;59;Undirected;0.259428
26;60;Undirected;0.259428
26;61;Undirected;0.259428
26;62;Undirected;0.259428
26;63;Undirected;0.259428
26;64;Undirected;0.259428
26;65;Undirected;0.259428
26;66;Undirected;0.259428
26;67;Undirected;0.259428
26;68;Undirected;0.259428
26;69;Undirected;0.259428
26;70;Undirected;0.259428
26;71;Undirected;0.259428
26;72;Undirected;0.259428
26;73;Undirected;0.259428
26;74;Undirected;0.259428
26;75;Undirected;0.259428
26;76;Undirected;0.259428
26;77;Undirected;0.259428
27;28;Undirected;0.259428
27;29;Undirected;0.259428
27;30;Undirected;0.259428
27;31;Undirected;0.259428
27;32;Undirected;0.259428
27;33;Undirected;0.259428
27;34;Undirected;0.259428
27;35;Undirected;0.259428
27;36;Undirected;0.259428
27;37;Undirected;0.259428
27;38;Undirected;0.259428
27;39;Undirected;0.259428
27;40;Undirected;0.259428
27;41;Undirected;0.259428
27;42;Undirected;0.259428
27;43;Undirected;0.259428
27;44;Undirected;0.259428
27;45;Undirected;0.259428
27;46;Undirected;0.259428
27;47;Undirected;0.259428
27;48;Undirected;0.259428
27;49;Undirected;0.259428
27;50;Undirected;0.259428
27;51;Undirected;0.259428
27;52;Undirected;0.259428
27;53;Undirected;0.259428
27;54;Undirected;0.259428
27;55;Undirected;0.259428
27;56;Undirected;0.259428
27;57;Undirected;0.259428
27;58;Undirected;0.259428
27;59;Undirected;0.259428
27;60;Undirected;0.259428
27;61;Undirected;0.259428
27;62;Undirected;0.259428
27;63;Undirected;0.259428
27;64;Undirected;0.259428
27;65;Undirected;0.259428
27;66;Undirected;0.259428
27;67;Undirected;0.259428
27;68;Undirected;0.259428
27;69;Undirected;0.259428
27;70;Undirected;0.259428
27;71;Undirected;0.259428
27;72;Undirected;0.259428
27;73;Undirected;0.259428
27;74;Undirected;0.259428
27;75;Undirected;0.259428
27;76;Undirected;0.259428
27;77;Undirected;0.259428
28;29;Undirected;0.259428
28;30;Undirected;0.259428
28;31;Undirected;0.259428
28;32;Undirected;0.259428
28;33;Undirected;0.259428
28;34;Undirected;0.259428
28;35;Undirected;0.259428
28;36;Undirected;0.259428
28;37;Undirected;0.259428
28;38;Undirected;0.259428
28;39;Undirected;0.259428
28;40;Undirected;0.259428
28;41;Undirected;0.259428
28;42;Undirected;0.259428
28;43;Undirected;0.259428
28;44;Undirected;0.259428
28;45;Undirected;0.259428
28;46;Undirected;0.259428
28;47;Undirected;0.259428
28;48;Undirected;0.259428
28;49;Undirected;0.259428
28;50;Undirected;0.259428
28;51;Undirected;0.259428
28;52;Undirected;0.259428
28;53;Undirected;0.259428
28;54;Undirected;0.259428
28;55;Undirected;0.259428
28;56;Undirected;0.259428
28;57;Undirected;0.259428
28;58;Undirected;0.259428
28;59;Undirected;0.259428
28;60;Undirected;0.259428
28;61;Undirected;0.259428
28;62;Undirected;0.259428
28;63;Undirected;0.259428
28;64;Undirected;0.259428
28;65;Undirected;0.259428
28;66;Undirected;0.259428
28;67;Undirected;0.259428
28;68;Undirected;0.259428
28;69;Undirected;0.259428
28;70;Undirected;0.259428
28;71;Undirected;0.259428
28;72;Undirected;0.259428
28;73;Undirected;0.259428
28;74;Undirected;0.259428
28;75;Undirected;0.259428
28;76;Undirected;0.259428
28;77;Undirected;0.259428
29;30;Undirected;0.475803
29;31;Undirected;0.418262
29;32;Undirected;0.259428
29;33;Undirected;0.259428
29;34;Undirected;0.259428
29;35;Undirected;0.259428
29;36;Undirected;0.259428
29;37;Undirected;0.259428
29;38;Undirected;0.259428
29;39;Undirected;0.259428
29;40;Undirected;0.259428
29;41;Undirected;0.259428
29;42;Undirected;0.259428
29;43;Undirected;0.259428
29;44;Undirected;0.259428
29;45;Undirected;0.259428
29;46;Undirected;0.259428
29;47;Undirected;0.259428
29;48;Undirected;0.259428
29;49;Undirected;0.259428
29;50;Undirected;0.259428
29;51;Undirected;0.259428
29;52;Undirected;0.259428
29;53;Undirected;0.259428
29;54;Undirected;0.259428
29;55;Undirected;0.259428
29;56;Undirected;0.259428
29;57;Undirected;0.259428
29;58;Undirected;0.259428
29;59;Undirected;0.259428
29;60;Undirected;0.259428
29;61;Undirected;0.259428
29;62;Undirected;0.259428
29;63;Undirected;0.259428
29;64;Undirected;0.259428
29;65;Undirected;0.259428
29;66;Undirected;0.259428
29;67;Undirected;0.259428
29;68;Undirected;0.259428
29;69;Undirected;0.259428
29;70;Undirected;0.259428
29;71;Undirected;0.259428
29;72;Undirected;0.259428
29;73;Undirected;0.259428
29;74;Undirected;0.259428
29;75;Undirected;0.259428
29;76;Undirected;0.259428
29;77;Undirected;0.259428
30;31;Undirected;0.493052
30;32;Undirected;0.259428
30;33;Undirected;0.259428
30;34;Undirected;0.259428
30;35;Undirected;0.259428
30;36;Undirected;0.259428
30;37;Undirected;0.259428
30;38;Undirected;0.259428
30;39;Undirected;0.259428
30;40;Undirected;0.259428
30;41;Undirected;0.259428
30;42;Undirected;0.259428
30;43;Undirected;0.259428
30;44;Undirected;0.259428
30;45;Undirected;0.259428
30;46;Undirected;0.259428
30;47;Undirected;0.259428
30;48;Undirected;0.259428
30;49;Undirected;0.259428
30;50;Undirected;0.259428
30;51;Undirected;0.259428
30;52;Undirected;0.259428
30;53;Undirected;0.259428
30;54;Undirected;0.259428
30;55;Undirected;0.259428
30;56;Undirected;0.259428
30;57;Undirected;0.259428
30;58;Undirected;0.259428
30;59;Undirected;0.259428
30;60;Undirected;0.259428
30;61;Undirected;0.259428
30;62;Undirected;0.259428
30;63;Undirected;0.259428
30;64;Undirected;0.259428
30;65;Undirected;0.259428
30;66;Undirected;0.259428
30;67;Undirected;0.259428
30;68;Undirected;0.259428
30;69;Undirected;0.259428
30;70;Undirected;0.259428
30;71;Undirected;0.259428
30;72;Undirected;0.259428
30;73;Undirected;0.259428
30;74;Undirected;0.259428
30;75;Undirected;0.259428
30;76;Undirected;0.259428
30;77;Undirected;0.259428
31;32;Undirected;0.259428
31;33;Undirected;0.259428
31;34;Undirected;0.259428
31;35;Undirected;0.259428
31;36;Undirected;0.259428
31;37;Undirected;0.259428
31;38;Undirected;0.259428
31;39;Undirected;0.259428
31;40;Undirected;0.259428
31;41;Undirected;0.259428
31;42;Undirected;0.259428
31;43;Undirected;0.259428
31;44;Undirected;0.259428
31;45;Undirected;0.259428
31;46;Undirected;0.259428
31;47;Undirected;0.259428
31;48;Undirected;0.259428
31;49;Undirected;0.259428
31;50;Undirected;0.259428
31;51;Undirected;0.259428
31;52;Undirected;0.259428
31;53;Undirected;0.259428
31;54;Undirected;0.259428
31;55;Undirected;0.259428
31;56;Undirected;0.259428
31;57;Undirected;0.259428
31;58;Undirected;0.259428
31;59;Undirected;0.259428
31;60;Undirected;0.259428
31;61;Undirected;0.259428
31;62;Undirected;0.259428
31;63;Undirected;0.259428
31;64;Undirected;0.259428
31;65;Undirected;0.259428
31;66;Undirected;0.259428
31;67;Undirected;0.259428
31;68;Undirected;0.259428
31;69;Undirected;0.259428
31;70;Undirected;0.259428
31;71;Undirected;0.259428
31;72;Undirected;0.259428
31;73;Undirected;0.259428
31;74;Undirected;0.259428
31;75;Undirected;0.259428
31;76;Undirected;0.259428
31;77;Undirected;0.259428
32;33;Undirected;0.450616
32;34;Undirected;0.259428
32;35;Undirected;0.259428
32;36;Undirected;0.259428
32;37;Undirected;0.259428
32;38;Undirected;0.259428
32;39;Undirected;0.259428
32;40;Undirected;0.259428
32;41;Undirected;0.259428
32;42;Undirected;0.259428
32;43;Undirected;0.259428
32;44;Undirected;0.259428
32;45;Undirected;0.259428
32;46;Undirected;0.259428
32;47;Undirected;0.259428
32;48;Undirected;0.259428
32;49;Undirected;0.259428
32;50;Undirected;0.259428
32;51;Undirected;0.259428
32;52;Undirected;0.259428
32;53;Undirected;0.259428
32;54;Undirected;0.259428
32;55;Undirected;0.259428
32;56;Undirected;0.259428
32;57;Undirected;0.259428
32;58;Undirected;0.259428
32;59;Undirected;0.259428
32;60;Undirected;0.259428
32;61;Undirected;0.259428
32;62;Undirected;0.259428
32;63;Undirected;0.259428
32;64;Undirected;0.259428
32;65;Undirected;0.259428
32;66;Undirected;0.259428
32;67;Undirected;0.259428
32;68;Undirected;0.259428
32;69;Undirected;0.259428
32;70;Undirected;0.259428
32;71;Undirected;0.259428
32;72;Undirected;0.259428
32;73;Undirected;0.259428
32;74;Undirected;0.259428
32;75;Undirected;0.259428
32;76;Undirected;0.259428
32;77;Undirected;0.259428
33;34;Undirected;0.259428
33;35;Undirected;0.259428
33;36;Undirected;0.259428
33;37;Undirected;0.259428
33;38;Undirected;0.259428
33;39;Undirected;0.259428
33;40;Undirected;0.259428
33;41;Undirected;0.259428
33;42;Undirected;0.259428
33;43;Undirected;0.259428
33;44;Undirected;0.259428
33;45;Undirected;0.259428
33;46;Undirected;0.259428
33;47;Undirected;0.259428
33;48;Undirected;0.259428
33;49;Undirected;0.259428
33;50;Undirected;0.259428
33;51;Undirected;0.259428
33;52;Undirected;0.259428
33;53;Undirected;0.259428
33;54;Undirected;0.259428
33;55;Undirected;0.259428
33;56;Undirected;0.259428
33;57;Undirected;0.259428
33;58;Undirected;0.259428
33;59;Undirected;0.259428
33;60;Undirected;0.259428
33;61;Undirected;0.259428
33;62;Undirected;0.259428
33;63;Undirected;0.259428
33;64;Undirected;0.259428
33;65;Undirected;0.259428
33;66;Undirected;0.259428
33;67;Undirected;0.259428
33;68;Undirected;0.259428
33;69;Undirected;0.259428
33;70;Undirected;0.259428
33;71;Undirected;0.259428
33;72;Undirected;0.259428
33;73;Undirected;0.259428
33;74;Undirected;0.259428
33;75;Undirected;0.259428
33;76;Undirected;0.259428
33;77;Undirected;0.259428
34;35;Undirected;0.358428
34;36;Undirected;0.259428
34;37;Undirected;0.259428
34;38;Undirected;0.259428
34;39;Undirected;0.259428
34;40;Undirected;0.259428
34;41;Undirected;0.259428
34;42;Undirected;0.259428
34;43;Undirected;0.259428
34;44;Undirected;0.259428
34;45;Undirected;0.259428
34;46;Undirected;0.259428
34;47;Undirected;0.259428
34;48;Undirected;0.259428
34;49;Undirected;0.259428
34;50;Undirected;0.259428
34;51;Undirected;0.259428
